ID,region,DICE,JACC,ACCU,PREC,SENS,SPEC,HAUS,model
BraTS2024_PED-00170-000,ENH,0.7761201076436429,0.6341472823361494,0.9968131720430108,0.9321098489859948,0.664855683028432,0.9995942995472126,2.8284271247461903,nnUnet
BraTS2024_PED-00170-000,NEC,0.4438980889596373,0.2852628647328506,0.9925263216845878,0.6163869922462678,0.3468391029147456,0.998127489346664,9.1104335791443,nnUnet
BraTS2024_PED-00171-000,EDE,0.0,0.0,0.992259744623656,,,0.992259744623656,,nnUnet
BraTS2024_PED-00171-000,ENH,0.0,0.0,0.998425067204301,,,0.998425067204301,,nnUnet
BraTS2024_PED-00171-000,NEC,0.5884747142421056,0.41690695886197615,0.9945640681003585,0.9408893709327549,0.42812021911859055,0.9997535873388201,74.47147104764348,nnUnet
BraTS2024_PED-00172-000,EDE,0.0,0.0,0.9908851926523298,,,0.9908851926523298,,nnUnet
BraTS2024_PED-00172-000,ENH,0.0,0.0,0.9999334677419355,,,0.9999334677419355,,nnUnet
BraTS2024_PED-00172-000,NEC,0.7536553302090337,0.6046925449084921,0.9945008960573477,0.7020819115818602,0.8134064053547639,0.996393256380868,31.921779399024736,nnUnet
BraTS2024_PED-00173-000,EDE,0.0,0.0,0.9964591173835126,,,0.9964591173835126,,nnUnet
BraTS2024_PED-00173-000,ENH,0.7393330942990319,0.5864618885096701,0.9997557123655914,0.6848981399468557,0.80316800830953,0.9998405450200349,7.3484692283495345,nnUnet
BraTS2024_PED-00173-000,NEC,0.4702241841945815,0.30738110730755086,0.9972578405017921,0.8297693600122193,0.32806932785796245,0.999749406456432,7.0,nnUnet
BraTS2024_PED-00174-000,EDE,0.0,0.0,0.9858076836917563,,,0.9858076836917563,,nnUnet
BraTS2024_PED-00174-000,ENH,0.0,0.0,0.9997015008960574,,,0.9997015008960574,,nnUnet
BraTS2024_PED-00174-000,NEC,0.37282497995622876,0.22912408030096215,0.9870324820788531,0.8189195621132794,0.2413519806980137,0.9991339063430519,46.14108798023731,nnUnet
BraTS2024_PED-00175-000,EDE,0.0,0.0,0.9914054659498208,,,0.9914054659498208,,nnUnet
BraTS2024_PED-00175-000,ENH,0.0,0.0,0.9996056227598566,,,0.9996274560208248,94.96315074806648,nnUnet
BraTS2024_PED-00175-000,NEC,0.4497819523649782,0.2901410888946594,0.9972442876344086,0.6411220911699076,0.3464002755769893,0.9993674548852283,76.78541528180986,nnUnet
BraTS2024_PED-00176-000,EDE,0.24262231974438928,0.1380592928146782,0.9779632616487455,0.1404172459273518,0.8915577434504611,0.9783067012390226,103.81714694596457,nnUnet
BraTS2024_PED-00176-000,ENH,0.0,0.0,0.9982673611111111,,,0.9986555034270712,119.77478866606278,nnUnet
BraTS2024_PED-00176-000,NEC,0.29455846476513403,0.17271683530597767,0.9801459453405018,0.7649235221165771,0.1823984306844562,0.9986965205821497,84.19619943916709,nnUnet
BraTS2024_PED-00177-000,EDE,0.0,0.0,0.9928737679211469,,,0.9928737679211469,,nnUnet
BraTS2024_PED-00177-000,ENH,0.4279054497701904,0.27218811343607735,0.9980481630824373,0.32867661892273553,0.6129608728367193,0.9985072949776213,77.61443164772902,nnUnet
BraTS2024_PED-00177-000,NEC,0.03582066154569682,0.018236960772576718,0.9944887992831541,0.24796527400976667,0.019304693110294428,0.9996878608264662,69.9714227381436,nnUnet
BraTS2024_PED-00178-000,EDE,0.0,0.0,0.9945702284946236,,,0.9945702284946236,,nnUnet
